Clothing ID,Record Count,Frequency Ratio
415,1,4.2578557438473986e-05
45,1,4.2578557438473986e-05
1170,1,4.2578557438473986e-05
48,1,4.2578557438473986e-05
175,1,4.2578557438473986e-05
646,1,4.2578557438473986e-05
104,1,4.2578557438473986e-05
728,1,4.2578557438473986e-05
28,1,4.2578557438473986e-05
762,1,4.2578557438473986e-05
618,1,4.2578557438473986e-05
210,1,4.2578557438473986e-05
304,1,4.2578557438473986e-05
428,1,4.2578557438473986e-05
423,1,4.2578557438473986e-05
703,1,4.2578557438473986e-05
74,1,4.2578557438473986e-05
540,1,4.2578557438473986e-05
218,1,4.2578557438473986e-05
103,1,4.2578557438473986e-05
808,1,4.2578557438473986e-05
692,1,4.2578557438473986e-05
347,1,4.2578557438473986e-05
98,1,4.2578557438473986e-05
263,1,4.2578557438473986e-05
1040,1,4.2578557438473986e-05
789,1,4.2578557438473986e-05
393,1,4.2578557438473986e-05
10,1,4.2578557438473986e-05
244,1,4.2578557438473986e-05
1168,1,4.2578557438473986e-05
698,1,4.2578557438473986e-05
436,1,4.2578557438473986e-05
280,1,4.2578557438473986e-05
500,1,4.2578557438473986e-05
669,1,4.2578557438473986e-05
25,1,4.2578557438473986e-05
654,1,4.2578557438473986e-05
686,1,4.2578557438473986e-05
680,1,4.2578557438473986e-05
185,1,4.2578557438473986e-05
432,1,4.2578557438473986e-05
174,1,4.2578557438473986e-05
581,1,4.2578557438473986e-05
1158,1,4.2578557438473986e-05
1162,1,4.2578557438473986e-05
564,1,4.2578557438473986e-05
758,1,4.2578557438473986e-05
740,1,4.2578557438473986e-05
349,1,4.2578557438473986e-05
0,1,4.2578557438473986e-05
466,1,4.2578557438473986e-05
445,1,4.2578557438473986e-05
1127,1,4.2578557438473986e-05
438,1,4.2578557438473986e-05
1163,1,4.2578557438473986e-05
386,1,4.2578557438473986e-05
1200,1,4.2578557438473986e-05
1136,1,4.2578557438473986e-05
750,1,4.2578557438473986e-05
65,1,4.2578557438473986e-05
557,1,4.2578557438473986e-05
27,1,4.2578557438473986e-05
578,1,4.2578557438473986e-05
11,1,4.2578557438473986e-05
85,1,4.2578557438473986e-05
503,1,4.2578557438473986e-05
1194,1,4.2578557438473986e-05
852,1,4.2578557438473986e-05
274,1,4.2578557438473986e-05
100,1,4.2578557438473986e-05
597,1,4.2578557438473986e-05
953,1,4.2578557438473986e-05
925,1,4.2578557438473986e-05
221,1,4.2578557438473986e-05
672,1,4.2578557438473986e-05
1178,1,4.2578557438473986e-05
328,1,4.2578557438473986e-05
64,1,4.2578557438473986e-05
707,1,4.2578557438473986e-05
601,1,4.2578557438473986e-05
94,1,4.2578557438473986e-05
233,1,4.2578557438473986e-05
727,1,4.2578557438473986e-05
108,1,4.2578557438473986e-05
358,1,4.2578557438473986e-05
887,1,4.2578557438473986e-05
568,1,4.2578557438473986e-05
344,1,4.2578557438473986e-05
199,1,4.2578557438473986e-05
3,1,4.2578557438473986e-05
773,1,4.2578557438473986e-05
541,1,4.2578557438473986e-05
1032,1,4.2578557438473986e-05
671,1,4.2578557438473986e-05
454,1,4.2578557438473986e-05
553,1,4.2578557438473986e-05
786,1,4.2578557438473986e-05
73,1,4.2578557438473986e-05
591,1,4.2578557438473986e-05
62,1,4.2578557438473986e-05
425,1,4.2578557438473986e-05
421,1,4.2578557438473986e-05
26,1,4.2578557438473986e-05
989,1,4.2578557438473986e-05
401,1,4.2578557438473986e-05
1183,1,4.2578557438473986e-05
130,1,4.2578557438473986e-05
97,1,4.2578557438473986e-05
653,1,4.2578557438473986e-05
236,1,4.2578557438473986e-05
276,1,4.2578557438473986e-05
1113,1,4.2578557438473986e-05
29,1,4.2578557438473986e-05
515,1,4.2578557438473986e-05
1191,1,4.2578557438473986e-05
92,1,4.2578557438473986e-05
1179,1,4.2578557438473986e-05
714,1,4.2578557438473986e-05
58,1,4.2578557438473986e-05
679,1,4.2578557438473986e-05
36,1,4.2578557438473986e-05
159,1,4.2578557438473986e-05
286,1,4.2578557438473986e-05
43,1,4.2578557438473986e-05
474,1,4.2578557438473986e-05
339,1,4.2578557438473986e-05
53,1,4.2578557438473986e-05
76,1,4.2578557438473986e-05
765,1,4.2578557438473986e-05
19,1,4.2578557438473986e-05
84,1,4.2578557438473986e-05
81,1,4.2578557438473986e-05
192,1,4.2578557438473986e-05
33,1,4.2578557438473986e-05
483,1,4.2578557438473986e-05
812,1,4.2578557438473986e-05
325,1,4.2578557438473986e-05
660,1,4.2578557438473986e-05
222,1,4.2578557438473986e-05
297,1,4.2578557438473986e-05
712,1,4.2578557438473986e-05
958,1,4.2578557438473986e-05
44,1,4.2578557438473986e-05
526,1,4.2578557438473986e-05
309,1,4.2578557438473986e-05
723,1,4.2578557438473986e-05
101,1,4.2578557438473986e-05
161,1,4.2578557438473986e-05
922,1,4.2578557438473986e-05
779,1,4.2578557438473986e-05
31,1,4.2578557438473986e-05
1069,1,4.2578557438473986e-05
99,1,4.2578557438473986e-05
140,1,4.2578557438473986e-05
23,1,4.2578557438473986e-05
69,1,4.2578557438473986e-05
673,1,4.2578557438473986e-05
810,1,4.2578557438473986e-05
182,1,4.2578557438473986e-05
467,1,4.2578557438473986e-05
748,1,4.2578557438473986e-05
426,1,4.2578557438473986e-05
443,1,4.2578557438473986e-05
195,1,4.2578557438473986e-05
351,1,4.2578557438473986e-05
566,1,4.2578557438473986e-05
556,1,4.2578557438473986e-05
9,1,4.2578557438473986e-05
353,1,4.2578557438473986e-05
559,1,4.2578557438473986e-05
735,1,4.2578557438473986e-05
982,1,4.2578557438473986e-05
1157,1,4.2578557438473986e-05
590,1,4.2578557438473986e-05
849,1,4.2578557438473986e-05
277,1,4.2578557438473986e-05
470,1,4.2578557438473986e-05
269,1,4.2578557438473986e-05
459,1,4.2578557438473986e-05
388,1,4.2578557438473986e-05
856,1,4.2578557438473986e-05
1186,1,4.2578557438473986e-05
275,1,4.2578557438473986e-05
95,1,4.2578557438473986e-05
49,1,4.2578557438473986e-05
778,1,4.2578557438473986e-05
772,1,4.2578557438473986e-05
16,1,4.2578557438473986e-05
355,1,4.2578557438473986e-05
685,1,4.2578557438473986e-05
700,1,4.2578557438473986e-05
372,1,4.2578557438473986e-05
718,1,4.2578557438473986e-05
499,1,4.2578557438473986e-05
1017,1,4.2578557438473986e-05
756,1,4.2578557438473986e-05
106,1,4.2578557438473986e-05
924,1,4.2578557438473986e-05
67,1,4.2578557438473986e-05
814,1,4.2578557438473986e-05
699,1,4.2578557438473986e-05
476,1,4.2578557438473986e-05
638,1,4.2578557438473986e-05
369,1,4.2578557438473986e-05
317,1,4.2578557438473986e-05
722,1,4.2578557438473986e-05
469,1,4.2578557438473986e-05
493,1,4.2578557438473986e-05
913,1,4.2578557438473986e-05
266,1,4.2578557438473986e-05
599,1,4.2578557438473986e-05
1143,1,4.2578557438473986e-05
120,1,4.2578557438473986e-05
484,1,4.2578557438473986e-05
795,1,4.2578557438473986e-05
1169,1,4.2578557438473986e-05
610,1,4.2578557438473986e-05
367,1,4.2578557438473986e-05
665,1,4.2578557438473986e-05
75,1,4.2578557438473986e-05
51,1,4.2578557438473986e-05
600,1,4.2578557438473986e-05
608,1,4.2578557438473986e-05
354,1,4.2578557438473986e-05
962,1,4.2578557438473986e-05
41,1,4.2578557438473986e-05
587,1,4.2578557438473986e-05
171,1,4.2578557438473986e-05
527,1,4.2578557438473986e-05
784,1,4.2578557438473986e-05
957,1,4.2578557438473986e-05
32,1,4.2578557438473986e-05
449,1,4.2578557438473986e-05
214,1,4.2578557438473986e-05
1188,1,4.2578557438473986e-05
6,1,4.2578557438473986e-05
694,1,4.2578557438473986e-05
311,1,4.2578557438473986e-05
658,1,4.2578557438473986e-05
1155,1,4.2578557438473986e-05
224,1,4.2578557438473986e-05
544,1,4.2578557438473986e-05
657,1,4.2578557438473986e-05
310,1,4.2578557438473986e-05
497,1,4.2578557438473986e-05
271,1,4.2578557438473986e-05
7,1,4.2578557438473986e-05
637,1,4.2578557438473986e-05
217,1,4.2578557438473986e-05
681,1,4.2578557438473986e-05
60,1,4.2578557438473986e-05
655,1,4.2578557438473986e-05
507,1,4.2578557438473986e-05
55,1,4.2578557438473986e-05
1161,1,4.2578557438473986e-05
487,1,4.2578557438473986e-05
387,1,4.2578557438473986e-05
345,1,4.2578557438473986e-05
430,1,4.2578557438473986e-05
181,1,4.2578557438473986e-05
522,1,4.2578557438473986e-05
