Clothing ID,Age,Rating,Recommended IND,Positive Feedback Count,Age IQR Outlier,Age Z-score Outlier,Feedback IQR Outlier,Feedback Z-score Outlier,DBSCAN Label,DBSCAN Outlier,Feedback Detection Count,Strong Feedback Outlier
936,59,3,1,0,False,False,False,False,0,False,0,False
936,40,5,1,0,False,False,False,False,0,False,0,False
1094,27,5,1,0,False,False,False,False,0,False,0,False
936,28,3,1,4,False,False,False,False,0,False,0,False
1154,44,5,1,0,False,False,False,False,0,False,0,False
936,47,5,1,0,False,False,False,False,0,False,0,False
936,42,5,1,0,False,False,False,False,0,False,0,False
936,31,5,1,0,False,False,False,False,0,False,0,False
868,26,4,1,0,False,False,False,False,0,False,0,False
854,59,1,0,1,False,False,False,False,0,False,0,False
936,33,5,1,1,False,False,False,False,0,False,0,False
949,47,4,1,0,False,False,False,False,0,False,0,False
1094,46,5,1,1,False,False,False,False,0,False,0,False
936,24,5,1,2,False,False,False,False,0,False,0,False
1047,34,2,1,0,False,False,False,False,0,False,0,False
1083,53,4,1,3,False,False,False,False,0,False,0,False
949,38,5,1,0,False,False,False,False,0,False,0,False
949,35,5,1,0,False,False,False,False,0,False,0,False
949,58,5,1,0,False,False,False,False,0,False,0,False
909,33,3,1,6,False,False,False,False,0,False,0,False
949,67,5,1,14,False,False,True,False,0,False,1,False
873,32,5,1,1,False,False,False,False,0,False,0,False
873,59,5,1,1,False,False,False,False,0,False,0,False
909,82,5,1,0,True,True,False,False,0,False,0,False
1083,46,5,1,5,False,False,False,False,0,False,0,False
873,34,5,1,0,False,False,False,False,0,False,0,False
1172,25,5,1,0,False,False,False,False,0,False,0,False
1083,35,5,1,0,False,False,False,False,0,False,0,False
949,42,5,1,0,False,False,False,False,0,False,0,False
949,35,5,1,0,False,False,False,False,0,False,0,False
909,41,4,1,0,False,False,False,False,0,False,0,False
864,53,4,1,0,False,False,False,False,0,False,0,False
949,30,5,1,0,False,False,False,False,0,False,0,False
949,43,2,0,0,False,False,False,False,0,False,0,False
873,50,2,0,13,False,False,True,False,0,False,1,False
873,23,5,1,1,False,False,False,False,0,False,0,False
949,52,5,1,0,False,False,False,False,0,False,0,False
949,38,5,1,6,False,False,False,False,0,False,0,False
949,66,4,1,0,False,False,False,False,0,False,0,False
873,69,1,0,2,False,False,False,False,0,False,0,False
949,40,4,1,2,False,False,False,False,0,False,0,False
873,48,3,1,0,False,False,False,False,0,False,0,False
864,40,5,1,0,False,False,False,False,0,False,0,False
864,39,4,1,0,False,False,False,False,0,False,0,False
873,71,3,0,0,False,False,False,False,0,False,0,False
873,42,5,1,3,False,False,False,False,0,False,0,False
949,57,5,1,6,False,False,False,False,0,False,0,False
1083,54,4,1,0,False,False,False,False,0,False,0,False
909,46,2,0,0,False,False,False,False,0,False,0,False
949,23,5,1,0,False,False,False,False,0,False,0,False
949,44,2,1,1,False,False,False,False,0,False,0,False
949,45,5,1,1,False,False,False,False,0,False,0,False
864,22,5,1,4,False,False,False,False,0,False,0,False
864,35,5,1,0,False,False,False,False,0,False,0,False
873,52,5,1,0,False,False,False,False,0,False,0,False
1099,50,5,1,1,False,False,False,False,0,False,0,False
1001,48,4,1,1,False,False,False,False,0,False,0,False
829,41,4,1,2,False,False,False,False,0,False,0,False
815,53,5,1,4,False,False,False,False,0,False,0,False
1099,57,2,0,6,False,False,False,False,0,False,0,False
831,20,5,1,1,False,False,False,False,0,False,0,False
738,30,5,1,4,False,False,False,False,0,False,0,False
1099,42,4,1,0,False,False,False,False,0,False,0,False
1094,53,5,1,11,False,False,True,False,0,False,1,False
831,26,3,1,4,False,False,False,False,0,False,0,False
1001,39,2,0,1,False,False,False,False,0,False,0,False
895,47,5,1,3,False,False,False,False,0,False,0,False
831,46,5,1,0,False,False,False,False,0,False,0,False
895,33,5,1,2,False,False,False,False,0,False,0,False
987,58,4,1,4,False,False,False,False,0,False,0,False
1099,49,5,1,6,False,False,False,False,0,False,0,False
1099,52,4,1,0,False,False,False,False,0,False,0,False
868,55,4,1,4,False,False,False,False,0,False,0,False
831,27,5,1,7,False,False,False,False,0,False,0,False
829,46,4,1,0,False,False,False,False,0,False,0,False
1099,41,5,1,3,False,False,False,False,0,False,0,False
829,26,2,0,9,False,False,True,False,0,False,1,False
829,40,4,1,0,False,False,False,False,0,False,0,False
868,29,3,0,0,False,False,False,False,0,False,0,False
831,72,5,1,2,False,False,False,False,0,False,0,False
868,56,3,1,3,False,False,False,False,0,False,0,False
1001,23,4,1,1,False,False,False,False,0,False,0,False
829,66,3,1,0,False,False,False,False,0,False,0,False
815,31,5,1,0,False,False,False,False,0,False,0,False
895,48,5,1,1,False,False,False,False,0,False,0,False
831,54,1,0,0,False,False,False,False,0,False,0,False
815,63,2,0,0,False,False,False,False,0,False,0,False
1099,32,5,1,8,False,False,True,False,0,False,1,False
1099,77,4,1,0,False,False,False,False,0,False,0,False
829,40,5,1,0,False,False,False,False,0,False,0,False
831,28,5,1,1,False,False,False,False,0,False,0,False
815,39,4,1,0,False,False,False,False,0,False,0,False
1076,43,1,0,4,False,False,False,False,0,False,0,False
815,37,3,0,6,False,False,False,False,0,False,0,False
831,44,5,1,8,False,False,True,False,0,False,1,False
815,52,5,1,7,False,False,False,False,0,False,0,False
831,33,5,1,0,False,False,False,False,0,False,0,False
877,53,4,1,0,False,False,False,False,0,False,0,False
1068,65,3,0,1,False,False,False,False,0,False,0,False
1020,62,3,0,4,False,False,False,False,0,False,0,False
1068,45,5,1,0,False,False,False,False,0,False,0,False
1020,47,1,0,6,False,False,False,False,0,False,0,False
1068,42,5,1,1,False,False,False,False,0,False,0,False
691,38,4,1,0,False,False,False,False,0,False,0,False
831,40,3,0,17,False,False,True,False,0,False,1,False
1068,39,4,1,2,False,False,False,False,0,False,0,False
1089,49,2,0,4,False,False,False,False,0,False,0,False
1089,51,4,1,0,False,False,False,False,0,False,0,False
777,31,1,0,0,False,False,False,False,0,False,0,False
860,41,3,0,5,False,False,False,False,0,False,0,False
1089,52,5,1,12,False,False,True,False,0,False,1,False
875,64,5,1,0,False,False,False,False,0,False,0,False
992,39,5,1,0,False,False,False,False,0,False,0,False
860,53,5,1,1,False,False,False,False,0,False,0,False
777,48,5,1,1,False,False,False,False,0,False,0,False
777,64,5,1,1,False,False,False,False,0,False,0,False
860,48,5,1,2,False,False,False,False,0,False,0,False
860,39,5,1,0,False,False,False,False,0,False,0,False
927,33,3,1,7,False,False,False,False,0,False,0,False
1089,68,4,1,9,False,False,True,False,0,False,1,False
777,36,3,0,1,False,False,False,False,0,False,0,False
992,62,4,1,0,False,False,False,False,0,False,0,False
1068,42,2,0,30,False,False,True,True,0,False,2,True
1068,37,5,1,10,False,False,True,False,0,False,1,False
860,51,5,1,0,False,False,False,False,0,False,0,False
831,38,5,1,2,False,False,False,False,0,False,0,False
1020,59,3,0,6,False,False,False,False,0,False,0,False
1089,56,3,0,4,False,False,False,False,0,False,0,False
1068,63,2,0,0,False,False,False,False,0,False,0,False
1089,48,3,0,8,False,False,True,False,0,False,1,False
860,32,2,0,1,False,False,False,False,0,False,0,False
993,49,5,1,0,False,False,False,False,0,False,0,False
860,62,5,1,0,False,False,False,False,0,False,0,False
777,33,5,1,0,False,False,False,False,0,False,0,False
197,46,3,0,0,False,False,False,False,0,False,0,False
860,38,4,1,2,False,False,False,False,0,False,0,False
1068,35,3,0,0,False,False,False,False,0,False,0,False
860,35,5,1,8,False,False,True,False,0,False,1,False
860,26,4,1,2,False,False,False,False,0,False,0,False
1042,31,4,1,0,False,False,False,False,0,False,0,False
1060,55,5,1,34,False,False,True,True,0,False,2,True
59,45,5,1,2,False,False,False,False,0,False,0,False
1060,58,5,1,0,False,False,False,False,0,False,0,False
1094,39,3,0,55,False,False,True,True,0,False,2,True
1060,46,5,1,4,False,False,False,False,0,False,0,False
1110,59,5,1,2,False,False,False,False,0,False,0,False
235,32,1,0,0,False,False,False,False,0,False,0,False
720,40,5,1,1,False,False,False,False,0,False,0,False
1098,68,4,1,0,False,False,False,False,0,False,0,False
59,68,5,1,1,False,False,False,False,0,False,0,False
1060,48,4,0,10,False,False,True,False,0,False,1,False
1060,62,4,1,0,False,False,False,False,0,False,0,False
1110,53,5,1,1,False,False,False,False,0,False,0,False
1082,28,5,1,1,False,False,False,False,0,False,0,False
1060,41,3,0,71,False,False,True,True,-1,True,3,True
1060,38,5,1,5,False,False,False,False,0,False,0,False
1060,46,5,1,2,False,False,False,False,0,False,0,False
1042,49,4,1,0,False,False,False,False,0,False,0,False
1060,56,5,1,3,False,False,False,False,0,False,0,False
1060,37,4,1,2,False,False,False,False,0,False,0,False
1110,23,5,1,0,False,False,False,False,0,False,0,False
1060,38,3,1,0,False,False,False,False,0,False,0,False
235,28,2,0,2,False,False,False,False,0,False,0,False
1072,29,3,0,4,False,False,False,False,0,False,0,False
1094,53,4,1,0,False,False,False,False,0,False,0,False
1204,39,5,1,3,False,False,False,False,0,False,0,False
1204,39,4,1,0,False,False,False,False,0,False,0,False
1082,31,5,1,2,False,False,False,False,0,False,0,False
1072,43,3,0,5,False,False,False,False,0,False,0,False
1060,21,3,0,0,False,False,False,False,0,False,0,False
1098,54,4,1,0,False,False,False,False,0,False,0,False
1060,55,5,1,6,False,False,False,False,0,False,0,False
1060,63,3,1,0,False,False,False,False,0,False,0,False
1060,66,4,1,1,False,False,False,False,0,False,0,False
1060,27,3,0,4,False,False,False,False,0,False,0,False
1060,85,5,1,4,True,True,False,False,0,False,0,False
1060,64,5,1,0,False,False,False,False,0,False,0,False
1072,48,4,1,5,False,False,False,False,0,False,0,False
1094,33,2,0,0,False,False,False,False,0,False,0,False
1082,53,2,0,0,False,False,False,False,0,False,0,False
720,43,4,1,5,False,False,False,False,0,False,0,False
1060,26,5,1,9,False,False,True,False,0,False,1,False
720,58,5,1,1,False,False,False,False,0,False,0,False
1110,38,3,0,1,False,False,False,False,0,False,0,False
1094,50,3,1,0,False,False,False,False,0,False,0,False
1060,52,5,1,19,False,False,True,False,0,False,1,False
720,80,5,1,1,True,False,False,False,0,False,0,False
720,37,5,1,4,False,False,False,False,0,False,0,False
1060,53,5,1,0,False,False,False,False,0,False,0,False
1072,62,5,1,0,False,False,False,False,0,False,0,False
1022,38,5,1,0,False,False,False,False,0,False,0,False
1060,59,5,1,4,False,False,False,False,0,False,0,False
1094,29,2,0,10,False,False,True,False,0,False,1,False
1042,39,5,1,0,False,False,False,False,0,False,0,False
1072,36,4,0,6,False,False,False,False,0,False,0,False
1110,27,5,1,3,False,False,False,False,0,False,0,False
1094,72,5,1,0,False,False,False,False,0,False,0,False
1060,32,5,1,14,False,False,True,False,0,False,1,False
1060,30,5,1,2,False,False,False,False,0,False,0,False
868,34,5,1,2,False,False,False,False,0,False,0,False
1094,42,5,1,0,False,False,False,False,0,False,0,False
1094,52,3,1,1,False,False,False,False,0,False,0,False
1095,50,3,1,1,False,False,False,False,0,False,0,False
1028,44,5,1,3,False,False,False,False,0,False,0,False
1095,37,5,1,0,False,False,False,False,0,False,0,False
850,30,5,1,0,False,False,False,False,0,False,0,False
850,44,5,1,0,False,False,False,False,0,False,0,False
850,59,5,1,2,False,False,False,False,0,False,0,False
850,35,3,1,0,False,False,False,False,0,False,0,False
940,57,5,1,1,False,False,False,False,0,False,0,False
868,43,2,0,7,False,False,False,False,0,False,0,False
1028,40,5,1,0,False,False,False,False,0,False,0,False
1095,42,5,1,0,False,False,False,False,0,False,0,False
868,59,5,1,16,False,False,True,False,0,False,1,False
1095,31,4,1,9,False,False,True,False,0,False,1,False
850,62,5,1,1,False,False,False,False,0,False,0,False
850,23,3,0,0,False,False,False,False,0,False,0,False
1028,38,5,1,1,False,False,False,False,0,False,0,False
1055,38,5,1,0,False,False,False,False,0,False,0,False
850,20,4,1,0,False,False,False,False,0,False,0,False
1095,46,3,0,0,False,False,False,False,0,False,0,False
850,33,5,1,1,False,False,False,False,0,False,0,False
1095,37,2,0,0,False,False,False,False,0,False,0,False
1094,60,5,1,1,False,False,False,False,0,False,0,False
850,37,5,1,3,False,False,False,False,0,False,0,False
850,60,3,0,0,False,False,False,False,0,False,0,False
850,34,4,1,0,False,False,False,False,0,False,0,False
875,46,1,0,0,False,False,False,False,0,False,0,False
850,50,5,1,1,False,False,False,False,0,False,0,False
1094,44,5,1,0,False,False,False,False,0,False,0,False
979,63,5,1,1,False,False,False,False,0,False,0,False
979,61,5,1,0,False,False,False,False,0,False,0,False
850,55,4,1,0,False,False,False,False,0,False,0,False
850,29,4,1,0,False,False,False,False,0,False,0,False
850,51,5,1,0,False,False,False,False,0,False,0,False
850,46,5,1,0,False,False,False,False,0,False,0,False
1095,41,5,1,0,False,False,False,False,0,False,0,False
850,59,5,1,1,False,False,False,False,0,False,0,False
940,39,4,1,0,False,False,False,False,0,False,0,False
850,28,4,1,11,False,False,True,False,0,False,1,False
850,52,5,1,1,False,False,False,False,0,False,0,False
850,49,4,1,0,False,False,False,False,0,False,0,False
1094,35,5,1,0,False,False,False,False,0,False,0,False
868,41,5,1,6,False,False,False,False,0,False,0,False
850,36,2,0,35,False,False,True,True,0,False,2,True
850,73,3,1,0,False,False,False,False,0,False,0,False
1095,32,5,1,0,False,False,False,False,0,False,0,False
850,59,5,1,1,False,False,False,False,0,False,0,False
979,60,5,1,0,False,False,False,False,0,False,0,False
1095,20,4,1,0,False,False,False,False,0,False,0,False
1095,47,3,1,1,False,False,False,False,0,False,0,False
850,40,5,1,0,False,False,False,False,0,False,0,False
1095,63,2,0,1,False,False,False,False,0,False,0,False
1095,26,5,1,0,False,False,False,False,0,False,0,False
1095,27,2,0,3,False,False,False,False,0,False,0,False
850,41,5,1,0,False,False,False,False,0,False,0,False
850,47,5,1,0,False,False,False,False,0,False,0,False
850,21,5,1,1,False,False,False,False,0,False,0,False
850,54,5,1,0,False,False,False,False,0,False,0,False
850,33,3,0,2,False,False,False,False,0,False,0,False
850,34,2,0,0,False,False,False,False,0,False,0,False
1095,45,4,1,65,False,False,True,True,-1,True,3,True
850,34,4,1,0,False,False,False,False,0,False,0,False
850,37,5,1,2,False,False,False,False,0,False,0,False
850,49,5,1,0,False,False,False,False,0,False,0,False
850,59,5,1,8,False,False,True,False,0,False,1,False
850,32,2,0,0,False,False,False,False,0,False,0,False
940,48,5,1,2,False,False,False,False,0,False,0,False
875,50,5,1,1,False,False,False,False,0,False,0,False
868,38,4,1,3,False,False,False,False,0,False,0,False
850,33,4,1,0,False,False,False,False,0,False,0,False
1095,43,3,1,0,False,False,False,False,0,False,0,False
979,37,5,1,1,False,False,False,False,0,False,0,False
875,37,5,1,5,False,False,False,False,0,False,0,False
1095,23,5,1,6,False,False,False,False,0,False,0,False
850,39,2,0,0,False,False,False,False,0,False,0,False
850,34,3,1,0,False,False,False,False,0,False,0,False
1095,35,5,1,7,False,False,False,False,0,False,0,False
850,61,4,1,0,False,False,False,False,0,False,0,False
873,60,4,1,1,False,False,False,False,0,False,0,False
850,36,4,1,0,False,False,False,False,0,False,0,False
1095,29,5,1,117,False,False,True,True,-1,True,3,True
875,42,4,1,1,False,False,False,False,0,False,0,False
1095,56,4,1,0,False,False,False,False,0,False,0,False
1095,34,4,1,19,False,False,True,False,0,False,1,False
1095,55,5,1,0,False,False,False,False,0,False,0,False
868,42,5,1,4,False,False,False,False,0,False,0,False
850,65,2,0,1,False,False,False,False,0,False,0,False
1028,35,5,1,2,False,False,False,False,0,False,0,False
1095,35,5,1,8,False,False,True,False,0,False,1,False
1095,38,2,0,0,False,False,False,False,0,False,0,False
850,51,5,1,0,False,False,False,False,0,False,0,False
875,40,5,1,0,False,False,False,False,0,False,0,False
850,48,2,0,0,False,False,False,False,0,False,0,False
940,45,5,1,0,False,False,False,False,0,False,0,False
1095,35,5,1,2,False,False,False,False,0,False,0,False
868,41,5,1,7,False,False,False,False,0,False,0,False
875,65,5,1,1,False,False,False,False,0,False,0,False
940,54,5,1,0,False,False,False,False,0,False,0,False
850,41,5,1,0,False,False,False,False,0,False,0,False
873,43,5,1,1,False,False,False,False,0,False,0,False
1095,32,4,1,0,False,False,False,False,0,False,0,False
836,33,4,1,0,False,False,False,False,0,False,0,False
836,35,2,1,8,False,False,True,False,0,False,1,False
836,47,4,1,0,False,False,False,False,0,False,0,False
836,59,3,1,16,False,False,True,False,0,False,1,False
836,31,5,1,2,False,False,False,False,0,False,0,False
865,44,5,1,0,False,False,False,False,0,False,0,False
836,35,5,1,33,False,False,True,True,0,False,2,True
819,31,4,1,1,False,False,False,False,0,False,0,False
865,44,5,1,3,False,False,False,False,0,False,0,False
836,34,5,1,9,False,False,True,False,0,False,1,False
819,33,5,1,3,False,False,False,False,0,False,0,False
819,51,3,1,1,False,False,False,False,0,False,0,False
1080,49,3,0,1,False,False,False,False,0,False,0,False
865,53,5,1,0,False,False,False,False,0,False,0,False
836,51,4,1,1,False,False,False,False,0,False,0,False
836,39,5,1,9,False,False,True,False,0,False,1,False
836,48,2,0,0,False,False,False,False,0,False,0,False
836,26,4,1,0,False,False,False,False,0,False,0,False
836,25,5,0,0,False,False,False,False,0,False,0,False
836,31,2,0,6,False,False,False,False,0,False,0,False
1003,23,2,0,2,False,False,False,False,0,False,0,False
836,36,5,1,0,False,False,False,False,0,False,0,False
860,56,5,1,2,False,False,False,False,0,False,0,False
867,48,5,1,3,False,False,False,False,0,False,0,False
1022,40,1,0,0,False,False,False,False,0,False,0,False
1098,42,4,1,6,False,False,False,False,0,False,0,False
1098,37,1,0,0,False,False,False,False,0,False,0,False
825,42,4,1,1,False,False,False,False,0,False,0,False
708,27,5,1,0,False,False,False,False,0,False,0,False
867,71,4,1,0,False,False,False,False,0,False,0,False
850,25,5,1,0,False,False,False,False,0,False,0,False
860,38,3,1,1,False,False,False,False,0,False,0,False
946,48,2,0,0,False,False,False,False,0,False,0,False
1098,25,3,0,1,False,False,False,False,0,False,0,False
867,28,4,0,3,False,False,False,False,0,False,0,False
1098,56,5,1,0,False,False,False,False,0,False,0,False
860,46,3,0,0,False,False,False,False,0,False,0,False
1098,50,5,1,2,False,False,False,False,0,False,0,False
1098,61,3,0,0,False,False,False,False,0,False,0,False
1022,42,5,1,1,False,False,False,False,0,False,0,False
946,40,2,1,0,False,False,False,False,0,False,0,False
850,40,2,0,0,False,False,False,False,0,False,0,False
895,52,4,1,2,False,False,False,False,0,False,0,False
850,33,1,0,0,False,False,False,False,0,False,0,False
895,32,2,0,4,False,False,False,False,0,False,0,False
861,47,5,1,0,False,False,False,False,0,False,0,False
1098,69,2,0,7,False,False,False,False,0,False,0,False
825,48,3,0,1,False,False,False,False,0,False,0,False
850,41,5,1,10,False,False,True,False,0,False,1,False
861,66,5,1,2,False,False,False,False,0,False,0,False
1110,38,5,1,6,False,False,False,False,0,False,0,False
867,44,5,1,0,False,False,False,False,0,False,0,False
860,40,3,0,0,False,False,False,False,0,False,0,False
860,36,4,1,0,False,False,False,False,0,False,0,False
860,40,1,0,7,False,False,False,False,0,False,0,False
946,36,1,0,1,False,False,False,False,0,False,0,False
946,48,2,0,1,False,False,False,False,0,False,0,False
867,52,5,1,2,False,False,False,False,0,False,0,False
850,44,1,0,5,False,False,False,False,0,False,0,False
867,49,5,1,1,False,False,False,False,0,False,0,False
867,40,5,1,0,False,False,False,False,0,False,0,False
850,43,1,0,4,False,False,False,False,0,False,0,False
867,49,5,1,2,False,False,False,False,0,False,0,False
860,43,5,1,9,False,False,True,False,0,False,1,False
850,29,5,1,3,False,False,False,False,0,False,0,False
867,66,4,1,2,False,False,False,False,0,False,0,False
946,54,2,0,0,False,False,False,False,0,False,0,False
1110,49,4,1,7,False,False,False,False,0,False,0,False
1083,34,4,1,8,False,False,True,False,0,False,1,False
867,62,5,1,2,False,False,False,False,0,False,0,False
861,49,5,1,13,False,False,True,False,0,False,1,False
860,42,4,1,8,False,False,True,False,0,False,1,False
1081,55,5,1,1,False,False,False,False,0,False,0,False
1110,30,5,1,1,False,False,False,False,0,False,0,False
1098,54,5,1,0,False,False,False,False,0,False,0,False
1083,38,2,0,4,False,False,False,False,0,False,0,False
946,43,3,0,1,False,False,False,False,0,False,0,False
936,39,5,1,0,False,False,False,False,0,False,0,False
1098,26,5,1,0,False,False,False,False,0,False,0,False
1081,34,4,1,0,False,False,False,False,0,False,0,False
867,65,5,1,0,False,False,False,False,0,False,0,False
1081,36,4,1,0,False,False,False,False,0,False,0,False
860,23,4,1,0,False,False,False,False,0,False,0,False
1110,43,4,1,2,False,False,False,False,0,False,0,False
1110,35,5,1,0,False,False,False,False,0,False,0,False
1022,37,5,1,3,False,False,False,False,0,False,0,False
850,44,5,1,21,False,False,True,True,0,False,2,True
860,48,5,1,0,False,False,False,False,0,False,0,False
1110,43,3,1,5,False,False,False,False,0,False,0,False
1074,50,4,1,2,False,False,False,False,0,False,0,False
1094,37,5,1,0,False,False,False,False,0,False,0,False
1025,59,5,1,1,False,False,False,False,0,False,0,False
1094,56,5,1,19,False,False,True,False,0,False,1,False
230,30,5,1,1,False,False,False,False,0,False,0,False
837,67,3,0,6,False,False,False,False,0,False,0,False
1081,45,4,1,2,False,False,False,False,0,False,0,False
837,44,5,1,1,False,False,False,False,0,False,0,False
442,32,4,1,0,False,False,False,False,0,False,0,False
1025,37,4,1,3,False,False,False,False,0,False,0,False
1094,39,4,1,24,False,False,True,True,0,False,2,True
744,63,5,1,0,False,False,False,False,0,False,0,False
1081,54,5,1,3,False,False,False,False,0,False,0,False
1094,40,5,1,1,False,False,False,False,0,False,0,False
1081,46,2,0,0,False,False,False,False,0,False,0,False
837,23,2,0,0,False,False,False,False,0,False,0,False
1094,42,5,1,5,False,False,False,False,0,False,0,False
1094,30,3,1,0,False,False,False,False,0,False,0,False
1081,29,5,1,0,False,False,False,False,0,False,0,False
1081,47,3,1,0,False,False,False,False,0,False,0,False
1081,36,5,1,0,False,False,False,False,0,False,0,False
1081,52,5,1,0,False,False,False,False,0,False,0,False
1094,40,4,1,2,False,False,False,False,0,False,0,False
1081,45,4,1,0,False,False,False,False,0,False,0,False
1094,36,5,1,1,False,False,False,False,0,False,0,False
1025,34,4,1,2,False,False,False,False,0,False,0,False
775,66,3,1,0,False,False,False,False,0,False,0,False
1081,45,3,1,0,False,False,False,False,0,False,0,False
1094,48,5,1,0,False,False,False,False,0,False,0,False
1094,26,1,0,0,False,False,False,False,0,False,0,False
1094,59,2,0,2,False,False,False,False,0,False,0,False
1094,33,4,1,0,False,False,False,False,0,False,0,False
442,53,5,1,1,False,False,False,False,0,False,0,False
1081,52,4,1,0,False,False,False,False,0,False,0,False
1081,39,5,1,0,False,False,False,False,0,False,0,False
1081,51,5,1,0,False,False,False,False,0,False,0,False
1087,31,1,0,0,False,False,False,False,0,False,0,False
1081,43,5,1,0,False,False,False,False,0,False,0,False
1025,57,5,1,0,False,False,False,False,0,False,0,False
1094,39,5,1,2,False,False,False,False,0,False,0,False
1094,36,4,1,3,False,False,False,False,0,False,0,False
1087,38,5,1,0,False,False,False,False,0,False,0,False
1094,59,5,1,0,False,False,False,False,0,False,0,False
1094,37,3,0,2,False,False,False,False,0,False,0,False
1081,48,5,1,0,False,False,False,False,0,False,0,False
442,47,4,1,0,False,False,False,False,0,False,0,False
1072,36,3,1,3,False,False,False,False,0,False,0,False
829,25,3,1,2,False,False,False,False,0,False,0,False
1175,30,3,0,5,False,False,False,False,0,False,0,False
952,57,5,1,0,False,False,False,False,0,False,0,False
411,55,5,1,0,False,False,False,False,0,False,0,False
829,24,2,0,3,False,False,False,False,0,False,0,False
411,38,3,1,0,False,False,False,False,0,False,0,False
411,37,5,1,0,False,False,False,False,0,False,0,False
952,35,5,1,0,False,False,False,False,0,False,0,False
829,34,5,1,3,False,False,False,False,0,False,0,False
829,34,5,1,3,False,False,False,False,0,False,0,False
829,49,5,1,0,False,False,False,False,0,False,0,False
411,29,2,0,0,False,False,False,False,0,False,0,False
839,44,3,1,3,False,False,False,False,0,False,0,False
411,48,2,0,1,False,False,False,False,0,False,0,False
839,23,5,1,0,False,False,False,False,0,False,0,False
952,45,4,1,6,False,False,False,False,0,False,0,False
829,38,3,0,17,False,False,True,False,0,False,1,False
411,41,5,1,2,False,False,False,False,0,False,0,False
952,53,5,1,0,False,False,False,False,0,False,0,False
1072,29,2,0,2,False,False,False,False,0,False,0,False
993,35,3,0,0,False,False,False,False,0,False,0,False
829,33,4,1,0,False,False,False,False,0,False,0,False
829,28,4,1,0,False,False,False,False,0,False,0,False
860,45,1,0,2,False,False,False,False,0,False,0,False
860,54,5,1,0,False,False,False,False,0,False,0,False
1027,39,5,1,0,False,False,False,False,0,False,0,False
1098,39,5,1,0,False,False,False,False,0,False,0,False
829,36,5,1,0,False,False,False,False,0,False,0,False
936,21,5,1,0,False,False,False,False,0,False,0,False
1066,26,5,1,1,False,False,False,False,0,False,0,False
936,39,3,0,0,False,False,False,False,0,False,0,False
1022,36,1,0,0,False,False,False,False,0,False,0,False
860,31,2,0,0,False,False,False,False,0,False,0,False
860,20,3,0,0,False,False,False,False,0,False,0,False
1098,35,5,1,0,False,False,False,False,0,False,0,False
949,70,4,1,1,False,False,False,False,0,False,0,False
1066,39,5,1,0,False,False,False,False,0,False,0,False
1027,45,3,1,0,False,False,False,False,0,False,0,False
829,36,5,1,0,False,False,False,False,0,False,0,False
936,26,5,1,1,False,False,False,False,0,False,0,False
936,78,5,1,2,False,False,False,False,0,False,0,False
860,39,5,1,0,False,False,False,False,0,False,0,False
860,43,3,1,0,False,False,False,False,0,False,0,False
1066,33,5,1,5,False,False,False,False,0,False,0,False
949,35,3,1,1,False,False,False,False,0,False,0,False
860,51,1,0,0,False,False,False,False,0,False,0,False
1066,41,5,1,0,False,False,False,False,0,False,0,False
949,27,3,0,1,False,False,False,False,0,False,0,False
829,44,5,1,4,False,False,False,False,0,False,0,False
1003,38,5,1,0,False,False,False,False,0,False,0,False
860,52,5,1,0,False,False,False,False,0,False,0,False
1008,60,5,1,0,False,False,False,False,0,False,0,False
1080,36,3,0,0,False,False,False,False,0,False,0,False
927,44,5,1,0,False,False,False,False,0,False,0,False
1098,34,3,0,4,False,False,False,False,0,False,0,False
831,41,5,1,0,False,False,False,False,0,False,0,False
1020,47,5,1,0,False,False,False,False,0,False,0,False
863,60,4,0,3,False,False,False,False,0,False,0,False
1020,38,5,1,1,False,False,False,False,0,False,0,False
977,31,1,0,0,False,False,False,False,0,False,0,False
1080,39,4,1,1,False,False,False,False,0,False,0,False
912,46,3,0,0,False,False,False,False,0,False,0,False
865,63,5,1,2,False,False,False,False,0,False,0,False
850,33,5,1,0,False,False,False,False,0,False,0,False
1080,56,2,0,0,False,False,False,False,0,False,0,False
1080,40,5,1,0,False,False,False,False,0,False,0,False
947,48,3,1,0,False,False,False,False,0,False,0,False
1020,37,5,1,8,False,False,True,False,0,False,1,False
850,32,5,1,7,False,False,False,False,0,False,0,False
947,57,5,1,8,False,False,True,False,0,False,1,False
947,45,5,1,12,False,False,True,False,0,False,1,False
424,24,3,1,0,False,False,False,False,0,False,0,False
850,69,5,1,6,False,False,False,False,0,False,0,False
485,38,5,1,0,False,False,False,False,0,False,0,False
947,79,5,1,1,False,False,False,False,0,False,0,False
927,47,5,1,0,False,False,False,False,0,False,0,False
927,56,5,1,2,False,False,False,False,0,False,0,False
927,54,3,0,1,False,False,False,False,0,False,0,False
1020,48,5,1,0,False,False,False,False,0,False,0,False
1020,41,5,1,1,False,False,False,False,0,False,0,False
927,68,4,1,2,False,False,False,False,0,False,0,False
977,49,5,1,3,False,False,False,False,0,False,0,False
1080,30,4,1,2,False,False,False,False,0,False,0,False
947,52,5,1,0,False,False,False,False,0,False,0,False
831,42,4,1,0,False,False,False,False,0,False,0,False
603,51,3,1,0,False,False,False,False,0,False,0,False
865,44,5,1,0,False,False,False,False,0,False,0,False
